;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words;diacritic_count;ratio_vowels_consonants;mean_vowel_per_word;phrase
1459;5;1;0;0;3;4;1;1;0;1;1;0;3;0;3;0;6;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;19;0;0;2;7;3.6;0;0.8947368421052632;0.3695652173913043;Pero no le dijo a Gandalf todo lo que pensaba
1460;6;2;1;0;3;7;1;1;0;5;0;0;3;2;1;0;2;1;1;3;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;22;22;0;1;1;9;4.4;1;1.0;0.4074074074074074;Lo que el mago adivinaba era siempre difícil de saber
1461;3;1;0;0;3;1;2;1;0;4;1;0;1;2;3;0;4;0;0;3;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;15;20;0;0;3;7;4.0;2;0.75;0.3333333333333333;Gandalf miró a Frodo y sonrió: Muy bien dijo
1462;4;0;3;0;2;8;1;0;1;0;0;0;1;1;2;0;5;1;0;4;4;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;25;0;0;1;8;4.0;1;0.76;0.34545454545454546;Estoy de acuerdo con la fecha, pero no te retrases más
1463;12;3;3;0;7;13;0;1;1;7;1;0;3;2;9;0;4;3;1;5;6;2;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;41;49;0;0;4;8;4.2727272727272725;2;0.8367346938775511;0.35344827586206895;En el ínterin, ten cuidado, ¡no dejes escapar ni palabra sobre adónde piensas ir! Y cuida de que Sam Gamyi no hable
1464;6;1;0;0;1;3;1;0;1;1;0;0;2;1;3;0;3;1;0;4;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;21;0;1;1;12;4.111111111111111;1;0.7142857142857143;0.32608695652173914;Si habla, lo transformaré de veras en un sapo
1465;4;0;3;0;7;5;2;0;0;6;1;0;3;1;4;0;8;1;0;4;3;2;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;2;0;0;0;1;0;0;0;0;0;0;32;34;0;0;2;8;4.25;6;0.9411764705882353;0.38095238095238093;En cuanto adónde iré dijo Frodo, será muy difícil decirlo, pues ni yo lo sé todavía
1466;5;1;1;0;2;2;1;1;0;0;0;0;2;1;2;0;2;0;0;1;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;11;16;0;1;2;8;5.8;1;0.6875;0.3235294117647059;¡No seas absurdo! exclamó Gandalf
1467;14;2;6;0;7;18;1;0;2;5;2;0;3;2;8;0;12;1;3;7;10;5;5;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;57;62;0;0;3;9;4.033333333333333;3;0.9193548387096774;0.37748344370860926;¡No te advierto que no dejes tu dirección en la oficina de correos! Pero abandonas la Comarca y eso no ha de saberse hasta que estés muy lejos de aquí
1468;6;1;3;0;2;17;0;0;2;5;0;0;6;2;5;0;8;1;1;7;5;5;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;41;0;0;1;7;3.5833333333333335;0;0.9512195121951219;0.35454545454545455;Tienes que ir, o al menos partir, hacia el sur, el norte, el este, o el oeste| y nadie ha de conocer el rumbo
1469;11;2;4;0;12;14;1;0;2;6;2;0;4;1;7;0;12;3;2;6;5;2;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;48;54;1;0;4;9;4.08;1;0.8888888888888888;0.3779527559055118;He estado tan ocupado con la idea de dejar Bolsón Cerrado y con la despedida que ni siquiera he pensado en el rumbo dijo Frodo
1470;6;3;2;0;4;15;1;2;0;5;0;0;5;2;5;0;12;3;2;10;4;2;7;6;0;0;4;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;1;0;0;54;55;1;0;4;8;3.933333333333333;9;0.9818181818181818;0.36486486486486486;Porque, ¿a dónde iré? ¿Qué me guiará? ¿Cuál será mi tarea? Bilbo fue en busca de un tesoro y volvió, pero yo voy a perderlo y no volveré, según veo
1471;3;0;1;0;2;3;1;1;0;2;2;0;2;2;3;0;7;2;0;1;2;1;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;23;0;0;2;7;3.6363636363636362;0;0.6956521739130435;0.3137254901960784;Pero no ves muy lejos dijo Gandalf , ni yo tampoco
1472;9;1;1;0;4;14;0;1;0;3;1;0;2;0;3;0;7;2;1;10;9;8;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;45;0;1;3;9;4.9411764705882355;2;0.8444444444444444;0.37623762376237624;Tu tarea puede ser encontrar las Grietas del Destino, pero quizás ese trabajo esté reservado a otros
1473;9;0;2;0;3;4;0;1;0;2;0;0;2;2;5;0;6;3;1;5;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;26;28;1;0;1;9;4.583333333333333;2;0.9285714285714286;0.3880597014925373;De cualquier modo, aún no estás preparado para un camino tan largo
1474;11;0;3;0;11;17;2;3;1;10;1;0;3;7;9;0;18;4;2;9;4;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;62;68;0;2;3;10;4.892857142857143;2;0.9117647058823529;0.37575757575757573;En efecto, no dijo Frodo | pero mientras tanto, ¿qué ruta tengo, que tomar? Hacia el peligro, de modo no demasiado directo ni demasiado imprudente respondió el mago
1475;1;0;1;0;1;6;0;0;0;4;1;0;1;1;2;0;2;0;1;2;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;15;1;0;2;8;4.285714285714286;0;0.9333333333333333;0.3783783783783784;Si quieres mi consejo: ve a Rivendel
1476;11;0;4;0;7;19;3;2;1;9;2;0;9;3;8;1;13;3;2;7;6;3;7;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;64;66;0;0;3;10;4.03030303030303;5;0.9696969696969697;0.38095238095238093;El viaje no será tan peligroso, aunque el camino es más difícil de lo que era hace un tiempo y será todavía peor cuando el año llegue a su fin,   ¡Rivendel! dijo Frodo
1477;3;1;1;0;1;5;0;0;1;4;0;0;2;1;2;0;0;0;0;2;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;15;0;0;2;8;4.428571428571429;1;0.9333333333333333;0.3684210526315789;Muy bien, iré al este, hacia Rivendel
1478;8;0;2;0;0;6;1;0;0;0;0;0;5;1;2;0;3;0;1;3;4;1;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;23;0;0;2;9;3.5833333333333335;2;0.8695652173913043;0.36363636363636365;Llevaré a Sam a ver a los elfos, cosa que le encantará
1479;18;2;6;0;12;29;3;1;3;7;0;0;14;4;10;0;16;6;1;12;5;4;6;6;0;0;1;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;79;94;0;0;6;17;4.410256410256411;3;0.8404255319148937;0.3744075829383886;Hablaba superficialmente, pero de pronto el corazón le dio un vuelco con el deseo de ver la casa de Elrond el Medio Elfo y respirar el aire de aquel valle profundo donde mucha Hermosa Gente vivía todavía en paz
1480;13;1;1;0;6;9;0;2;1;3;0;0;4;2;5;0;4;0;0;6;2;3;2;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;33;37;0;1;7;9;4.117647058823529;2;0.8918918918918919;0.3793103448275862;Una tarde de verano, una asombrosa noticia llegó a La Mata de Hiedra y El Dragón Verde
1481;8;0;2;0;5;9;0;5;0;2;0;0;7;2;4;0;11;1;1;6;9;5;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;34;48;0;0;2;9;4.823529411764706;1;0.7083333333333334;0.3434343434343434;Los gigantes y los otros portentos de los límites de la Comarca quedaron relegados a segundo lugar
1482;4;1;0;0;0;1;0;0;1;1;0;0;0;2;2;0;2;1;0;1;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;15;0;0;1;11;6.5;2;0.7333333333333333;0.36666666666666664;Había asuntos más importantes
1483;14;4;3;0;6;7;1;2;1;2;0;0;9;0;7;1;12;1;0;5;6;1;2;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;42;52;0;0;8;16;5.555555555555555;5;0.8076923076923077;0.3559322033898305;¡El señor Frodo vendía Bolsón Cerrado! ¡Ya lo había vendido a los SacovillaBolsón! «Por una bagatela», decían algunos
1484;10;1;4;0;3;7;0;0;0;4;0;0;4;1;2;1;8;2;0;6;7;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;33;33;0;1;2;11;4.5625;4;1.0;0.3707865168539326;«A precio de ocasión», decían otros, «y así será, si la señora Lobelia es la compradora»
1485;13;1;3;0;6;9;0;1;2;2;0;0;2;2;6;2;9;1;1;2;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;39;39;0;0;1;13;5.0;1;1.0;0.40625;(Otho había muerto algunos años antes, a la madura aunque decepcionante edad de ciento dos años
1486;9;0;3;0;4;10;1;0;1;2;0;0;4;2;2;1;7;2;2;6;6;2;5;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;38;40;0;0;2;8;3.95;5;0.95;0.3838383838383838;) La razón por la que el señor Frodo vendía su hermosa cueva se discutía todavía más que el precio
1487;14;2;3;0;7;14;1;1;0;7;0;0;6;2;10;1;16;3;1;6;13;5;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;57;62;0;0;3;13;4.84;3;0.9193548387096774;0.3904109589041096;Unos pocos sostenían la teoría, apoyada por las indirectas e insinuaciones del mismo señor Bolsón, de que el dinero se le estaba agotando a Frodo
1488;15;6;3;0;6;13;0;2;1;7;0;0;7;3;14;0;13;1;0;8;8;5;1;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;52;69;0;1;7;11;5.125;3;0.7536231884057971;0.35374149659863946;Abandonaría Hobbiton y viviría en Los Gamos de manera sencilla, entre sus parientes, los Brandigamo, con lo obtenido en la venta de Bolsón Cerrado
1489;7;2;1;0;2;5;0;3;0;1;1;0;7;1;3;0;6;1;1;1;6;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;24;31;0;0;3;17;5.7;2;0.7741935483870968;0.3582089552238806;«Lo más lejos que pueda de los SacovillaBolsón», agregaban algunos
1490;13;4;5;0;6;14;0;0;0;4;0;0;7;2;9;0;10;1;2;6;10;4;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;48;59;0;1;4;11;4.863636363636363;5;0.8135593220338984;0.37209302325581395;Estaban tan convencidos de las riquezas inmensas de los Bolsón de Bolsón Cerrado que a la mayoría todo esto le parecía increíble
1491;9;0;4;0;2;5;1;1;1;9;0;0;3;3;7;0;3;1;3;6;2;2;6;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;37;40;1;0;1;11;5.428571428571429;5;0.925;0.4111111111111111;Mucho más difícil que cualquier otra razón o sinrazón que la imaginación pudiera inventar
1492;18;5;4;0;7;16;2;1;1;6;0;0;7;4;15;0;10;2;3;8;10;3;7;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;63;75;1;1;4;13;4.8;6;0.84;0.3620689655172414;Para muchos era un plan sombrío, inconfesable, de Gandalf, quien si bien se mantenía muy tranquilo, y no salía durante el día, era sabido que se «escondía en Bolsón Cerrado»
1493;12;2;5;0;5;12;1;2;2;4;0;0;8;4;3;0;16;2;2;5;6;0;3;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;48;50;1;0;4;10;4.304347826086956;1;0.96;0.39344262295081966;Pero como quiera que el cambio se acomodase o no a los planes del hechicero, algo era indudable: Frodo volvía a Los Gamos
1494;2;0;1;0;2;4;0;0;0;0;0;0;0;2;0;1;3;0;0;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;13;11;0;0;1;6;4.166666666666667;3;1.1818181818181819;0.41935483870967744;Sí, me mudaré este otoño decía
1495;10;2;3;0;2;8;0;1;1;3;0;0;0;4;4;1;5;2;2;5;5;2;6;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;37;0;1;2;10;5.142857142857143;2;0.918918918918919;0.3953488372093023;Merry Brandigamo me está buscando una pequeña pero hermosa cueva, o quizás una casita
1496;15;2;5;0;8;8;1;3;1;4;0;0;5;4;4;0;8;1;0;7;2;1;3;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;41;49;0;2;5;9;4.5;3;0.8367346938775511;0.37272727272727274;En realidad, Frodo había elegido y comprado con la ayuda de Merry una casita en Cricava más allá de Gamoburgo
1497;7;1;2;0;2;12;1;0;0;1;0;0;4;4;3;0;5;3;1;4;5;5;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;30;37;0;0;3;15;6.181818181818182;3;0.8108108108108109;0.379746835443038;Para todos, excepto Sam, Frodo simuló que se establecería allí permanentemente
1498;21;2;7;0;6;22;0;3;2;11;0;0;14;5;6;1;11;5;0;11;10;6;2;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;74;82;0;1;4;10;4.485714285714286;7;0.9024390243902439;0.3854166666666667;La decisión de partir hacia el este le sugirió tal idea, pues Los Gamos se encontraba en el límite oriental de la Comarca y como había pasado allí la niñez, el regreso podía parecer verosímil
1499;6;0;3;0;2;5;1;1;0;1;0;0;2;4;3;0;2;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16;23;0;0;2;10;4.875;2;0.6956521739130435;0.3404255319148936;Gandalf permaneció en la Comarca dos meses más
1500;17;1;3;0;11;18;3;3;0;11;1;0;5;2;10;1;8;2;3;4;5;5;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;65;60;1;0;2;11;4.607142857142857;2;1.0833333333333333;0.4140127388535032;Luego, una tarde, a fines de junio, casi en seguida de que el plan de Frodo quedara establecido de modo definitivo, anunció que partía a la mañana siguiente
1501;0;0;1;0;2;3;0;0;0;1;1;0;1;0;1;0;8;3;0;4;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;15;16;0;0;1;8;4.571428571428571;2;0.9375;0.38461538461538464;Sólo por un corto período, espero dijo
1502;8;1;2;0;1;6;1;2;0;5;0;0;5;1;3;0;4;2;0;7;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;35;0;0;1;9;4.5;3;0.8;0.36363636363636365;Iré más allá de la frontera sur para recoger algunas noticias, si es posible
1503;6;0;1;0;4;5;0;0;2;3;0;0;0;2;2;0;3;1;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;18;0;0;1;9;5.0;0;0.9444444444444444;0.40476190476190477;He estado sin hacer nada demasiado tiempo
1504;8;3;2;0;2;8;1;1;1;2;0;0;3;0;3;0;8;4;1;5;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;30;29;0;0;2;10;4.615384615384615;1;1.0344827586206897;0.410958904109589;Hablaba en un tono ligero, pero a Frodo le pareció que estaba preocupado
1505;3;1;1;0;2;10;0;2;1;7;0;0;2;2;3;0;4;2;3;3;3;2;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;28;29;1;1;1;14;4.75;1;0.9655172413793104;0.4057971014492754;Pero he oído algo que me inquieta y que es imprescindible investigar
1506;9;0;2;0;2;15;0;1;0;6;1;0;2;4;8;0;5;1;1;5;6;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;0;0;1;15;5.125;2;1.0;0.40816326530612246;Si creo necesario que partas inmediatamente, volveré en seguida, o al menos te enviaré un mensaje
1507;6;1;3;0;5;9;0;0;0;3;0;0;5;2;8;0;10;2;1;3;7;5;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;34;44;0;1;2;9;4.388888888888889;3;0.7727272727272727;0.35051546391752575;Mientras tanto no te desvíes del plan, pero sé más cuidadoso que nunca, sobre todo con el Anillo
1508;7;0;1;0;1;7;1;1;0;3;0;0;3;3;4;0;2;2;1;3;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;23;27;0;0;3;9;5.3;2;0.8518518518518519;0.35384615384615387;Permíteme que insista: ¡No lo uses!   Gandalf partió al amanecer
1509;1;0;0;0;3;2;0;0;0;1;1;0;1;0;1;0;3;0;0;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;12;0;0;1;7;3.8333333333333335;3;0.9166666666666666;0.3793103448275862;Volveré un día de éstos dijo
1510;7;0;1;0;5;7;1;0;0;3;0;0;2;3;0;0;3;2;0;2;3;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;24;0;0;1;9;4.7;2;0.9583333333333334;0.40350877192982454;Como máximo estaré de vuelta para la fiesta de despedida
1511;2;0;2;0;3;8;0;0;0;2;0;0;0;1;1;1;3;2;2;0;4;3;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;1;9;5.125;2;1.0;0.40816326530612246;Después de todo, quizá necesites que te acompañe
1512;13;4;3;0;10;16;3;2;1;8;0;0;12;4;9;0;18;9;2;7;3;4;8;2;0;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;68;80;0;0;3;11;4.515151515151516;5;0.85;0.37362637362637363;Al principio, Frodo estuvo muy preocupado y pensaba a menudo en lo que Gandalf podía haber oído| pero al fin se tranquilizó y cuando llegó el buen tiempo olvidó del todo el problema
1513;23;6;7;0;2;16;0;2;4;3;0;0;10;6;13;1;20;3;0;7;16;6;3;3;0;0;3;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;69;91;0;1;2;9;4.472222222222222;4;0.7582417582417582;0.350253807106599;Pocas veces se había visto en la Comarca un verano más hermoso y un otoño más opulento| los árboles estaban cargados con manzanas, la miel rebosaba en los panales y el grano estaba alto y henchido
1514;7;0;1;0;5;9;2;1;0;2;0;0;3;2;5;1;8;0;1;4;1;4;4;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;31;33;1;1;3;9;4.333333333333333;1;0.9393939393939394;0.3875;Muy entrado el otoño, la suerte de Gandalf comenzó a inquietar de nuevo a Frodo
1515;6;3;1;0;1;5;0;1;1;4;0;0;1;3;3;0;3;1;0;2;2;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;19;23;0;1;1;10;5.25;1;0.8260869565217391;0.38;Terminaba septiembre y no había noticias del mago
1516;15;3;4;0;3;8;0;1;2;4;1;0;3;3;9;1;4;2;0;2;3;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;36;41;0;1;1;10;4.8125;3;0.8780487804878049;0.3870967741935484;El cumpleaños y la mudanza se acercaban y no había aparecido ni había enviado ningún mensaje
1517;2;1;2;0;1;6;0;0;0;0;1;0;2;1;3;0;4;0;0;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;14;17;0;0;3;7;5.166666666666667;2;0.8235294117647058;0.3783783783783784;Comenzó el ajetreo en Bolsón Cerrado
1518;16;5;1;0;5;8;5;6;0;6;0;1;10;6;7;0;13;4;0;11;6;3;3;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;49;76;0;1;10;10;5.25;3;0.6447368421052632;0.32666666666666666;Algunos amigos de Frodo llegaron para ayudarlo a embalar: allí estaban Fredegar Bolger, Folco Boffin y los más íntimos: Pippin Tuk y Merry Brandigamo
1519;5;0;1;0;2;4;0;0;0;1;0;0;2;0;2;0;3;0;0;2;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;15;0;1;1;6;4.142857142857143;0;0.9333333333333333;0.3888888888888889;Entre todos dieron vuelta a la casa
1520;14;5;4;0;10;23;1;3;4;8;0;0;10;3;10;0;16;3;1;10;12;6;6;7;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;70;91;0;1;6;11;5.258064516129032;3;0.7692307692307693;0.36082474226804123;El veinte de septiembre, dos vehículos cubiertos partieron cargados hacia Los Gamos, a través del Puente del Brandivino, llevando al nuevo hogar los enseres y muebles que Frodo no había vendido
1521;14;2;1;0;4;10;3;2;0;4;1;0;5;1;5;0;7;1;1;4;5;4;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;39;41;2;0;3;9;5.333333333333333;1;0.9512195121951219;0.4105263157894737;Al día siguiente Frodo estaba realmente inquieto y clavaba los ojos afuera esperando a Gandalf
1522;20;3;7;0;6;14;1;0;2;6;1;0;10;6;6;2;8;2;1;3;5;5;5;1;0;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;57;65;0;1;2;11;4.555555555555555;4;0.8769230769230769;0.38;La mañana del jueves, día de su cumpleaños, amaneció tan clara y brillante como aquella otra, de hacía mucho tiempo, en ocasión de la fiesta de Bilbo
1523;7;1;1;0;2;1;1;1;1;1;0;0;1;0;3;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;13;13;0;0;1;9;5.2;2;1.0;0.41935483870967744;Gandalf no había aparecido aún
1524;19;1;6;0;9;14;2;0;0;4;0;0;2;2;6;1;12;8;1;7;11;5;8;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;65;0;0;2;10;4.379310344827586;2;0.9076923076923077;0.3782051282051282;En la tarde Frodo dio su fiesta de despedida: una cena muy pequeña, para él y sus cuatro ayudantes, pero estaba preocupado y con poco ánimo para esas cosas
1525;8;1;1;0;3;16;0;1;0;2;1;0;3;2;7;0;5;4;2;5;8;3;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;37;43;0;1;1;11;4.705882352941177;3;0.8604651162790697;0.38144329896907214;El pensamiento de que pronto tendría que separarse de sus jóvenes amigos le pesaba en el corazón
1526;3;1;1;0;1;2;0;1;0;1;0;0;1;1;1;0;2;1;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;11;12;0;0;1;10;4.6;2;0.9166666666666666;0.39285714285714285;Se preguntaba cómo lo diría
1527;15;4;2;0;4;12;1;3;2;6;1;0;5;4;9;0;8;2;0;6;9;4;5;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;48;61;0;0;2;9;4.666666666666667;2;0.7868852459016393;0.35294117647058826;Los cuatro jóvenes hobbits estaban muy animados, sin embargo, y la reunión pronto se hizo muy alegre, a pesar de la ausencia de Gandalf
